Year,Month,Day,Hour,Year,Month,Day,Hour,availability
2010,7,22,5,2010.0,7.0,22.0,5.0,0.00122916666667
2010,7,22,6,2010.0,7.0,22.0,6.0,0.00297916666667
2010,7,22,7,2010.0,7.0,22.0,7.0,0.00194791666667
2010,7,22,8,2010.0,7.0,22.0,8.0,0.00065625
2010,7,22,9,2010.0,7.0,22.0,9.0,0.0
2010,7,22,10,2010.0,7.0,22.0,10.0,0.0
2010,7,22,11,2010.0,7.0,22.0,11.0,0.0008125
2010,7,22,12,2010.0,7.0,22.0,12.0,0.000864583333333
2010,7,22,13,2010.0,7.0,22.0,13.0,0.03809375
2010,7,22,14,2010.0,7.0,22.0,14.0,0.246666666667
2010,7,22,15,2010.0,7.0,22.0,15.0,0.315364583333
2010,7,22,16,2010.0,7.0,22.0,16.0,0.281166666667
2010,7,22,17,2010.0,7.0,22.0,17.0,0.324041666667
2010,7,22,18,2010.0,7.0,22.0,18.0,0.33778125
2010,7,22,19,2010.0,7.0,22.0,19.0,0.13234375
2010,7,22,20,2010.0,7.0,22.0,20.0,0.103958333333
2010,7,22,21,2010.0,7.0,22.0,21.0,0.0987604166667
2010,7,22,22,2010.0,7.0,22.0,22.0,0.0486875
2010,7,22,23,2010.0,7.0,22.0,23.0,0.0407604166667
2010,7,23,0,2010.0,7.0,23.0,0.0,0.0271458333333
2010,7,23,1,2010.0,7.0,23.0,1.0,0.0290520833333
2010,7,23,2,2010.0,7.0,23.0,2.0,0.0195208333333
2010,7,23,3,2010.0,7.0,23.0,3.0,0.00279166666667
2010,7,23,4,2010.0,7.0,23.0,4.0,5.20833333333e-05
2010,7,23,5,2010.0,7.0,23.0,5.0,0.000302083333333
2010,7,23,6,2010.0,7.0,23.0,6.0,0.0
2010,7,23,7,2010.0,7.0,23.0,7.0,0.0001875
2010,7,23,8,2010.0,7.0,23.0,8.0,9.375e-05
2010,7,23,9,2010.0,7.0,23.0,9.0,0.00136458333333
2010,7,23,10,2010.0,7.0,23.0,10.0,0.000864583333333
2010,7,23,11,2010.0,7.0,23.0,11.0,0.0023125
2010,7,23,12,2010.0,7.0,23.0,12.0,0.00695833333333
2010,7,23,13,2010.0,7.0,23.0,13.0,0.012125
2010,7,23,14,2010.0,7.0,23.0,14.0,0.530885416667
2010,7,23,15,2010.0,7.0,23.0,15.0,0.0689270833333
2010,7,23,16,2010.0,7.0,23.0,16.0,0.04071875
2010,7,23,17,2010.0,7.0,23.0,17.0,0.16203125
2010,7,23,18,2010.0,7.0,23.0,18.0,0.02259375
2010,7,23,19,2010.0,7.0,23.0,19.0,0.0623333333333
2010,7,23,20,2010.0,7.0,23.0,20.0,0.0622395833333
2010,7,23,21,2010.0,7.0,23.0,21.0,0.2048125
2010,7,23,22,2010.0,7.0,23.0,22.0,0.00395833333333
2010,7,23,23,2010.0,7.0,23.0,23.0,0.000114583333333
2010,7,24,0,2010.0,7.0,24.0,0.0,0.0
2010,7,24,1,2010.0,7.0,24.0,1.0,0.00028125
2010,7,24,2,2010.0,7.0,24.0,2.0,0.000895833333333
2010,7,24,3,2010.0,7.0,24.0,3.0,0.000354166666667
2010,7,24,4,2010.0,7.0,24.0,4.0,0.0008125
2010,7,24,5,2010.0,7.0,24.0,5.0,0.0
2010,7,24,6,2010.0,7.0,24.0,6.0,3.125e-05
2010,7,24,7,2010.0,7.0,24.0,7.0,0.0008125
2010,7,24,8,2010.0,7.0,24.0,8.0,0.00179166666667
2010,7,24,9,2010.0,7.0,24.0,9.0,0.003875
2010,7,24,10,2010.0,7.0,24.0,10.0,0.0136145833333
2010,7,24,11,2010.0,7.0,24.0,11.0,0.0541979166667
2010,7,24,12,2010.0,7.0,24.0,12.0,0.0123854166667
2010,7,24,13,2010.0,7.0,24.0,13.0,0.145666666667
2010,7,24,14,2010.0,7.0,24.0,14.0,0.290479166667
2010,7,24,15,2010.0,7.0,24.0,15.0,0.238552083333
2010,7,24,16,2010.0,7.0,24.0,16.0,0.309322916667
2010,7,24,17,2010.0,7.0,24.0,17.0,0.712458333333
2010,7,24,18,2010.0,7.0,24.0,18.0,0.32946875
2010,7,24,19,2010.0,7.0,24.0,19.0,0.199208333333
2010,7,24,20,2010.0,7.0,24.0,20.0,0.134697916667
2010,7,24,21,2010.0,7.0,24.0,21.0,0.0469270833333
2010,7,24,22,2010.0,7.0,24.0,22.0,0.08378125
2010,7,24,23,2010.0,7.0,24.0,23.0,0.0141458333333
2010,7,25,0,2010.0,7.0,25.0,0.0,0.0920104166667
2010,7,25,1,2010.0,7.0,25.0,1.0,0.124822916667
2010,7,25,2,2010.0,7.0,25.0,2.0,0.047
2010,7,25,3,2010.0,7.0,25.0,3.0,0.0447916666667
2010,7,25,4,2010.0,7.0,25.0,4.0,0.035875
2010,7,25,5,2010.0,7.0,25.0,5.0,0.060875
2010,7,25,6,2010.0,7.0,25.0,6.0,0.0616666666667
2010,7,25,7,2010.0,7.0,25.0,7.0,0.107770833333
2010,7,25,8,2010.0,7.0,25.0,8.0,0.209260416667
2010,7,25,9,2010.0,7.0,25.0,9.0,0.262666666667
2010,7,25,10,2010.0,7.0,25.0,10.0,0.414072916667
2010,7,25,11,2010.0,7.0,25.0,11.0,0.4069375
2010,7,25,12,2010.0,7.0,25.0,12.0,0.483291666667
2010,7,25,13,2010.0,7.0,25.0,13.0,0.26996875
2010,7,25,14,2010.0,7.0,25.0,14.0,0.709479166667
2010,7,25,15,2010.0,7.0,25.0,15.0,0.732645833333
2010,7,25,16,2010.0,7.0,25.0,16.0,0.66878125
2010,7,25,17,2010.0,7.0,25.0,17.0,0.712270833333
2010,7,25,18,2010.0,7.0,25.0,18.0,0.4884375
2010,7,25,19,2010.0,7.0,25.0,19.0,0.2438125
2010,7,25,20,2010.0,7.0,25.0,20.0,0.0992083333333
2010,7,25,21,2010.0,7.0,25.0,21.0,0.0763958333333
2010,7,25,22,2010.0,7.0,25.0,22.0,0.176645833333
2010,7,25,23,2010.0,7.0,25.0,23.0,0.172375
2010,7,26,0,2010.0,7.0,26.0,0.0,0.100791666667
2010,7,26,1,2010.0,7.0,26.0,1.0,0.0548020833333
2010,7,26,2,2010.0,7.0,26.0,2.0,0.0
2010,7,26,3,2010.0,7.0,26.0,3.0,0.000291666666667
2010,7,26,4,2010.0,7.0,26.0,4.0,0.000104166666667
2010,7,26,5,2010.0,7.0,26.0,5.0,0.0
2010,7,26,6,2010.0,7.0,26.0,6.0,0.0
2010,7,26,7,2010.0,7.0,26.0,7.0,0.000239583333333
2010,7,26,8,2010.0,7.0,26.0,8.0,0.00028125
2010,7,26,9,2010.0,7.0,26.0,9.0,0.00522916666667
2010,7,26,10,2010.0,7.0,26.0,10.0,0.0122708333333
2010,7,26,11,2010.0,7.0,26.0,11.0,0.109395833333
2010,7,26,12,2010.0,7.0,26.0,12.0,0.20065625
2010,7,26,13,2010.0,7.0,26.0,13.0,0.239947916667
2010,7,26,14,2010.0,7.0,26.0,14.0,0.354833333333
2010,7,26,15,2010.0,7.0,26.0,15.0,0.313197916667
2010,7,26,16,2010.0,7.0,26.0,16.0,0.275
2010,7,26,17,2010.0,7.0,26.0,17.0,0.496395833333
2010,7,26,18,2010.0,7.0,26.0,18.0,0.471875
2010,7,26,19,2010.0,7.0,26.0,19.0,0.229885416667
2010,7,26,20,2010.0,7.0,26.0,20.0,0.173833333333
2010,7,26,21,2010.0,7.0,26.0,21.0,0.0980625
2010,7,26,22,2010.0,7.0,26.0,22.0,0.0814375
2010,7,26,23,2010.0,7.0,26.0,23.0,0.0170625
2010,7,27,0,2010.0,7.0,27.0,0.0,0.0953229166667
2010,7,27,1,2010.0,7.0,27.0,1.0,0.0932916666667
2010,7,27,2,2010.0,7.0,27.0,2.0,0.0521145833333
2010,7,27,3,2010.0,7.0,27.0,3.0,0.01103125
2010,7,27,4,2010.0,7.0,27.0,4.0,0.00219791666667
2010,7,27,5,2010.0,7.0,27.0,5.0,0.0
2010,7,27,6,2010.0,7.0,27.0,6.0,0.0
2010,7,27,7,2010.0,7.0,27.0,7.0,0.0
2010,7,27,8,2010.0,7.0,27.0,8.0,0.0
2010,7,27,9,2010.0,7.0,27.0,9.0,0.0
2010,7,27,10,2010.0,7.0,27.0,10.0,0.0380833333333
2010,7,27,11,2010.0,7.0,27.0,11.0,0.0771979166667
2010,7,27,12,2010.0,7.0,27.0,12.0,0.121229166667
2010,7,27,13,2010.0,7.0,27.0,13.0,0.2714375
2010,7,27,14,2010.0,7.0,27.0,14.0,0.494916666667
2010,7,27,15,2010.0,7.0,27.0,15.0,0.412520833333
2010,7,27,16,2010.0,7.0,27.0,16.0,0.48890625
2010,7,27,17,2010.0,7.0,27.0,17.0,0.418895833333
2010,7,27,18,2010.0,7.0,27.0,18.0,0.258010416667
2010,7,27,19,2010.0,7.0,27.0,19.0,0.133125
2010,7,27,20,2010.0,7.0,27.0,20.0,0.1768125
2010,7,27,21,2010.0,7.0,27.0,21.0,0.0987291666667
2010,7,27,22,2010.0,7.0,27.0,22.0,0.101791666667
2010,7,27,23,2010.0,7.0,27.0,23.0,0.0502291666667
2010,7,28,0,2010.0,7.0,28.0,0.0,0.0423645833333
2010,7,28,1,2010.0,7.0,28.0,1.0,0.051125
2010,7,28,2,2010.0,7.0,28.0,2.0,0.0199791666667
2010,7,28,3,2010.0,7.0,28.0,3.0,0.00677083333333
2010,7,28,4,2010.0,7.0,28.0,4.0,0.0079375
2010,7,28,5,2010.0,7.0,28.0,5.0,0.0268020833333
2010,7,28,6,2010.0,7.0,28.0,6.0,0.00445833333333
2010,7,28,7,2010.0,7.0,28.0,7.0,0.00396875
2010,7,28,8,2010.0,7.0,28.0,8.0,0.02196875
2010,7,28,9,2010.0,7.0,28.0,9.0,0.0327916666667
2010,7,28,10,2010.0,7.0,28.0,10.0,0.0586458333333
2010,7,28,11,2010.0,7.0,28.0,11.0,0.0773958333333
2010,7,28,12,2010.0,7.0,28.0,12.0,0.0558958333333
2010,7,28,13,2010.0,7.0,28.0,13.0,0.0671041666667
2010,7,28,14,2010.0,7.0,28.0,14.0,0.0475
2010,7,28,15,2010.0,7.0,28.0,15.0,0.0212291666667
2010,7,28,16,2010.0,7.0,28.0,16.0,0.0268125
2010,7,28,17,2010.0,7.0,28.0,17.0,0.04540625
2010,7,28,18,2010.0,7.0,28.0,18.0,0.31628125
2010,7,28,19,2010.0,7.0,28.0,19.0,0.308885416667
2010,7,28,20,2010.0,7.0,28.0,20.0,0.365572916667
2010,7,28,21,2010.0,7.0,28.0,21.0,0.238291666667
2010,7,28,22,2010.0,7.0,28.0,22.0,0.270458333333
2010,7,28,23,2010.0,7.0,28.0,23.0,0.108177083333
2010,7,29,0,2010.0,7.0,29.0,0.0,0.1185625
2010,7,29,1,2010.0,7.0,29.0,1.0,0.0775520833333
2010,7,29,2,2010.0,7.0,29.0,2.0,0.226916666667
2010,7,29,3,2010.0,7.0,29.0,3.0,0.319072916667
2010,7,29,4,2010.0,7.0,29.0,4.0,0.418958333333
2010,7,29,5,2010.0,7.0,29.0,5.0,0.360052083333
2010,7,29,6,2010.0,7.0,29.0,6.0,0.133354166667
2010,7,29,7,2010.0,7.0,29.0,7.0,0.134625
2010,7,29,8,2010.0,7.0,29.0,8.0,0.257958333333
2010,7,29,9,2010.0,7.0,29.0,9.0,0.24346875
2010,7,29,10,2010.0,7.0,29.0,10.0,0.232020833333
2010,7,29,11,2010.0,7.0,29.0,11.0,0.203635416667
2010,7,29,12,2010.0,7.0,29.0,12.0,0.2293125
2010,7,29,13,2010.0,7.0,29.0,13.0,0.218927083333
2010,7,29,14,2010.0,7.0,29.0,14.0,0.19240625
2010,7,29,15,2010.0,7.0,29.0,15.0,0.177541666667
2010,7,29,16,2010.0,7.0,29.0,16.0,0.253604166667
2010,7,29,17,2010.0,7.0,29.0,17.0,0.187791666667
2010,7,29,18,2010.0,7.0,29.0,18.0,0.3820625
2010,7,29,19,2010.0,7.0,29.0,19.0,0.497072916667
2010,7,29,20,2010.0,7.0,29.0,20.0,0.53746875
2010,7,29,21,2010.0,7.0,29.0,21.0,0.397958333333
2010,7,29,22,2010.0,7.0,29.0,22.0,0.30165625
2010,7,29,23,2010.0,7.0,29.0,23.0,0.151677083333
2010,7,30,0,2010.0,7.0,30.0,0.0,0.0693645833333
2010,7,30,1,2010.0,7.0,30.0,1.0,0.0303854166667
2010,7,30,2,2010.0,7.0,30.0,2.0,0.0587916666667
2010,7,30,3,2010.0,7.0,30.0,3.0,0.142697916667
2010,7,30,4,2010.0,7.0,30.0,4.0,0.23946875
2010,7,30,5,2010.0,7.0,30.0,5.0,0.260958333333
2010,7,30,6,2010.0,7.0,30.0,6.0,0.155447916667
2010,7,30,7,2010.0,7.0,30.0,7.0,0.133020833333
2010,7,30,8,2010.0,7.0,30.0,8.0,0.152270833333
2010,7,30,9,2010.0,7.0,30.0,9.0,0.22284375
2010,7,30,10,2010.0,7.0,30.0,10.0,0.214302083333
2010,7,30,11,2010.0,7.0,30.0,11.0,0.18075
2010,7,30,12,2010.0,7.0,30.0,12.0,0.161489583333
2010,7,30,13,2010.0,7.0,30.0,13.0,0.1385
2010,7,30,14,2010.0,7.0,30.0,14.0,0.142760416667
2010,7,30,15,2010.0,7.0,30.0,15.0,0.11534375
2010,7,30,16,2010.0,7.0,30.0,16.0,0.067
2010,7,30,17,2010.0,7.0,30.0,17.0,0.01965625
2010,7,30,18,2010.0,7.0,30.0,18.0,0.0921666666667
2010,7,30,19,2010.0,7.0,30.0,19.0,0.2264375
2010,7,30,20,2010.0,7.0,30.0,20.0,0.112541666667
2010,7,30,21,2010.0,7.0,30.0,21.0,0.101
2010,7,30,22,2010.0,7.0,30.0,22.0,0.0318333333333
2010,7,30,23,2010.0,7.0,30.0,23.0,0.00238541666667
2010,7,31,0,2010.0,7.0,31.0,0.0,0.00152083333333
2010,7,31,1,2010.0,7.0,31.0,1.0,0.004375
2010,7,31,2,2010.0,7.0,31.0,2.0,0.0111041666667
2010,7,31,3,2010.0,7.0,31.0,3.0,0.0212395833333
2010,7,31,4,2010.0,7.0,31.0,4.0,0.04240625
2010,7,31,5,2010.0,7.0,31.0,5.0,0.0845416666667
2010,7,31,6,2010.0,7.0,31.0,6.0,0.0385729166667
2010,7,31,7,2010.0,7.0,31.0,7.0,0.00925
2010,7,31,8,2010.0,7.0,31.0,8.0,0.0201041666667
2010,7,31,9,2010.0,7.0,31.0,9.0,0.0201458333333
2010,7,31,10,2010.0,7.0,31.0,10.0,0.0217916666667
2010,7,31,11,2010.0,7.0,31.0,11.0,0.0325520833333
2010,7,31,12,2010.0,7.0,31.0,12.0,0.03
2010,7,31,13,2010.0,7.0,31.0,13.0,0.037625
2010,7,31,14,2010.0,7.0,31.0,14.0,0.05096875
2010,7,31,15,2010.0,7.0,31.0,15.0,0.0418958333333
2010,7,31,16,2010.0,7.0,31.0,16.0,0.1033125
2010,7,31,17,2010.0,7.0,31.0,17.0,0.232083333333
2010,7,31,18,2010.0,7.0,31.0,18.0,0.00305208333333
2010,7,31,19,2010.0,7.0,31.0,19.0,0.113947916667
2010,7,31,20,2010.0,7.0,31.0,20.0,0.0549479166667
2010,7,31,21,2010.0,7.0,31.0,21.0,0.228302083333
2010,7,31,22,2010.0,7.0,31.0,22.0,0.175416666667
2010,7,31,23,2010.0,7.0,31.0,23.0,0.0656354166667
2010,8,1,0,2010.0,8.0,1.0,0.0,0.04159375
2010,8,1,1,2010.0,8.0,1.0,1.0,0.0210104166667
2010,8,1,2,2010.0,8.0,1.0,2.0,0.03290625
2010,8,1,3,2010.0,8.0,1.0,3.0,0.00635416666667
2010,8,1,4,2010.0,8.0,1.0,4.0,0.0045625
2010,8,1,5,2010.0,8.0,1.0,5.0,0.03653125
2010,8,1,6,2010.0,8.0,1.0,6.0,0.0
2010,8,1,7,2010.0,8.0,1.0,7.0,0.0
2010,8,1,8,2010.0,8.0,1.0,8.0,0.0
2010,8,1,9,2010.0,8.0,1.0,9.0,0.0
2010,8,1,10,2010.0,8.0,1.0,10.0,0.000177083333333
2010,8,1,11,2010.0,8.0,1.0,11.0,0.01234375
2010,8,1,12,2010.0,8.0,1.0,12.0,0.0110729166667
2010,8,1,13,2010.0,8.0,1.0,13.0,0.1815
2010,8,1,14,2010.0,8.0,1.0,14.0,0.682729166667
2010,8,1,15,2010.0,8.0,1.0,15.0,0.668947916667
2010,8,1,16,2010.0,8.0,1.0,16.0,0.10678125
2010,8,1,17,2010.0,8.0,1.0,17.0,0.09603125
2010,8,1,18,2010.0,8.0,1.0,18.0,0.0170520833333
2010,8,1,19,2010.0,8.0,1.0,19.0,0.0
2010,8,1,20,2010.0,8.0,1.0,20.0,0.00829166666667
2010,8,1,21,2010.0,8.0,1.0,21.0,3.125e-05
2010,8,1,22,2010.0,8.0,1.0,22.0,0.0
2010,8,1,23,2010.0,8.0,1.0,23.0,0.000333333333333
2010,8,2,0,2010.0,8.0,2.0,0.0,0.00842708333333
2010,8,2,1,2010.0,8.0,2.0,1.0,0.027625
2010,8,2,2,2010.0,8.0,2.0,2.0,0.0448645833333
2010,8,2,3,2010.0,8.0,2.0,3.0,0.0371979166667
2010,8,2,4,2010.0,8.0,2.0,4.0,0.031625
2010,8,2,5,2010.0,8.0,2.0,5.0,0.00332291666667
2010,8,2,6,2010.0,8.0,2.0,6.0,0.0001875
2010,8,2,7,2010.0,8.0,2.0,7.0,0.0
2010,8,2,8,2010.0,8.0,2.0,8.0,0.000770833333333
2010,8,2,9,2010.0,8.0,2.0,9.0,0.015
2010,8,2,10,2010.0,8.0,2.0,10.0,0.025625
2010,8,2,11,2010.0,8.0,2.0,11.0,0.0895104166667
2010,8,2,12,2010.0,8.0,2.0,12.0,0.4106875
2010,8,2,13,2010.0,8.0,2.0,13.0,0.21275
2010,8,2,14,2010.0,8.0,2.0,14.0,0.359125
2010,8,2,15,2010.0,8.0,2.0,15.0,0.0931354166667
2010,8,2,16,2010.0,8.0,2.0,16.0,0.0807291666667
2010,8,2,17,2010.0,8.0,2.0,17.0,0.0591666666667
2010,8,2,18,2010.0,8.0,2.0,18.0,0.00245833333333
2010,8,2,19,2010.0,8.0,2.0,19.0,0.000114583333333
2010,8,2,20,2010.0,8.0,2.0,20.0,0.000145833333333
2010,8,2,21,2010.0,8.0,2.0,21.0,0.00266666666667
2010,8,2,22,2010.0,8.0,2.0,22.0,0.0033125
2010,8,2,23,2010.0,8.0,2.0,23.0,0.0440208333333
2010,8,3,0,2010.0,8.0,3.0,0.0,0.0914166666667
2010,8,3,1,2010.0,8.0,3.0,1.0,0.0289375
2010,8,3,2,2010.0,8.0,3.0,2.0,0.0339270833333
2010,8,3,3,2010.0,8.0,3.0,3.0,0.0155833333333
2010,8,3,4,2010.0,8.0,3.0,4.0,0.00295833333333
2010,8,3,5,2010.0,8.0,3.0,5.0,0.00120833333333
2010,8,3,6,2010.0,8.0,3.0,6.0,0.00015625
2010,8,3,7,2010.0,8.0,3.0,7.0,0.0
2010,8,3,8,2010.0,8.0,3.0,8.0,0.0
2010,8,3,9,2010.0,8.0,3.0,9.0,0.0
2010,8,3,10,2010.0,8.0,3.0,10.0,0.00123958333333
2010,8,3,11,2010.0,8.0,3.0,11.0,0.00489583333333
2010,8,3,12,2010.0,8.0,3.0,12.0,0.0119791666667
2010,8,3,13,2010.0,8.0,3.0,13.0,0.0118020833333
2010,8,3,14,2010.0,8.0,3.0,14.0,0.0632395833333
2010,8,3,15,2010.0,8.0,3.0,15.0,0.0902395833333
2010,8,3,16,2010.0,8.0,3.0,16.0,0.246625
2010,8,3,17,2010.0,8.0,3.0,17.0,0.349
2010,8,3,18,2010.0,8.0,3.0,18.0,0.280895833333
2010,8,3,19,2010.0,8.0,3.0,19.0,0.24928125
2010,8,3,20,2010.0,8.0,3.0,20.0,0.191739583333
2010,8,3,21,2010.0,8.0,3.0,21.0,0.119395833333
2010,8,3,22,2010.0,8.0,3.0,22.0,0.0861145833333
2010,8,3,23,2010.0,8.0,3.0,23.0,0.0165833333333
2010,8,4,0,2010.0,8.0,4.0,0.0,0.00682291666667
2010,8,4,1,2010.0,8.0,4.0,1.0,0.107
2010,8,4,2,2010.0,8.0,4.0,2.0,0.1375
2010,8,4,3,2010.0,8.0,4.0,3.0,0.02996875
2010,8,4,4,2010.0,8.0,4.0,4.0,0.0634375
2010,8,4,5,2010.0,8.0,4.0,5.0,0.00716666666667
2010,8,4,6,2010.0,8.0,4.0,6.0,0.380010416667
2010,8,4,7,2010.0,8.0,4.0,7.0,0.527416666667
2010,8,4,8,2010.0,8.0,4.0,8.0,0.100145833333
2010,8,4,9,2010.0,8.0,4.0,9.0,0.0
2010,8,4,10,2010.0,8.0,4.0,10.0,0.000510416666667
2010,8,4,11,2010.0,8.0,4.0,11.0,0.0
2010,8,4,12,2010.0,8.0,4.0,12.0,0.000739583333333
2010,8,4,13,2010.0,8.0,4.0,13.0,0.0011875
2010,8,4,14,2010.0,8.0,4.0,14.0,0.0140833333333
2010,8,4,15,2010.0,8.0,4.0,15.0,0.119458333333
2010,8,4,16,2010.0,8.0,4.0,16.0,0.376677083333
2010,8,4,17,2010.0,8.0,4.0,17.0,0.608166666667
2010,8,4,18,2010.0,8.0,4.0,18.0,0.814864583333
2010,8,4,19,2010.0,8.0,4.0,19.0,0.54715625
2010,8,4,20,2010.0,8.0,4.0,20.0,0.285
2010,8,4,21,2010.0,8.0,4.0,21.0,0.111
2010,8,4,22,2010.0,8.0,4.0,22.0,0.0973541666667
2010,8,4,23,2010.0,8.0,4.0,23.0,0.0879166666667
2010,8,5,0,2010.0,8.0,5.0,0.0,0.0846041666667
2010,8,5,1,2010.0,8.0,5.0,1.0,0.0616666666667
2010,8,5,2,2010.0,8.0,5.0,2.0,0.05259375
2010,8,5,3,2010.0,8.0,5.0,3.0,0.0819270833333
2010,8,5,4,2010.0,8.0,5.0,4.0,0.008
2010,8,5,5,2010.0,8.0,5.0,5.0,0.00053125
2010,8,5,6,2010.0,8.0,5.0,6.0,0.0
2010,8,5,7,2010.0,8.0,5.0,7.0,0.00078125
2010,8,5,8,2010.0,8.0,5.0,8.0,0.137833333333
2010,8,5,9,2010.0,8.0,5.0,9.0,0.0592604166667
2010,8,5,10,2010.0,8.0,5.0,10.0,0.03453125
2010,8,5,11,2010.0,8.0,5.0,11.0,0.0995625
2010,8,5,12,2010.0,8.0,5.0,12.0,0.118625
2010,8,5,13,2010.0,8.0,5.0,13.0,0.171770833333
2010,8,5,14,2010.0,8.0,5.0,14.0,0.60721875
2010,8,5,15,2010.0,8.0,5.0,15.0,0.0929895833333
2010,8,5,16,2010.0,8.0,5.0,16.0,0.00084375
2010,8,5,17,2010.0,8.0,5.0,17.0,0.0
2010,8,5,18,2010.0,8.0,5.0,18.0,0.0195208333333
2010,8,5,19,2010.0,8.0,5.0,19.0,0.0004375
2010,8,5,20,2010.0,8.0,5.0,20.0,0.00021875
2010,8,5,21,2010.0,8.0,5.0,21.0,0.0173854166667
2010,8,5,22,2010.0,8.0,5.0,22.0,0.0757395833333
2010,8,5,23,2010.0,8.0,5.0,23.0,0.0754479166667
2010,8,6,0,2010.0,8.0,6.0,0.0,0.09415625
2010,8,6,1,2010.0,8.0,6.0,1.0,0.0783645833333
2010,8,6,2,2010.0,8.0,6.0,2.0,0.0710520833333
2010,8,6,3,2010.0,8.0,6.0,3.0,0.113020833333
2010,8,6,4,2010.0,8.0,6.0,4.0,0.104510416667
2010,8,6,5,2010.0,8.0,6.0,5.0,0.120447916667
2010,8,6,6,2010.0,8.0,6.0,6.0,0.0558541666667
2010,8,6,7,2010.0,8.0,6.0,7.0,0.0276354166667
2010,8,6,8,2010.0,8.0,6.0,8.0,0.0402395833333
2010,8,6,9,2010.0,8.0,6.0,9.0,0.033875
2010,8,6,10,2010.0,8.0,6.0,10.0,0.00872916666667
2010,8,6,11,2010.0,8.0,6.0,11.0,0.00351041666667
2010,8,6,12,2010.0,8.0,6.0,12.0,0.00123958333333
2010,8,6,13,2010.0,8.0,6.0,13.0,0.0237083333333
2010,8,6,14,2010.0,8.0,6.0,14.0,0.19940625
2010,8,6,15,2010.0,8.0,6.0,15.0,0.350010416667
2010,8,6,16,2010.0,8.0,6.0,16.0,0.12384375
2010,8,6,17,2010.0,8.0,6.0,17.0,0.03346875
2010,8,6,18,2010.0,8.0,6.0,18.0,0.0045625
2010,8,6,19,2010.0,8.0,6.0,19.0,9.375e-05
2010,8,6,20,2010.0,8.0,6.0,20.0,0.000427083333333
2010,8,6,21,2010.0,8.0,6.0,21.0,0.057125
2010,8,6,22,2010.0,8.0,6.0,22.0,0.0598958333333
2010,8,6,23,2010.0,8.0,6.0,23.0,0.00192708333333
2010,8,7,0,2010.0,8.0,7.0,0.0,0.110947916667
2010,8,7,1,2010.0,8.0,7.0,1.0,0.0262708333333
2010,8,7,2,2010.0,8.0,7.0,2.0,0.115354166667
2010,8,7,3,2010.0,8.0,7.0,3.0,0.08003125
2010,8,7,4,2010.0,8.0,7.0,4.0,0.142927083333
2010,8,7,5,2010.0,8.0,7.0,5.0,0.0825520833333
2010,8,7,6,2010.0,8.0,7.0,6.0,0.0424895833333
2010,8,7,7,2010.0,8.0,7.0,7.0,0.0470104166667
2010,8,7,8,2010.0,8.0,7.0,8.0,0.0397916666667
2010,8,7,9,2010.0,8.0,7.0,9.0,0.0199270833333
2010,8,7,10,2010.0,8.0,7.0,10.0,0.00364583333333
2010,8,7,11,2010.0,8.0,7.0,11.0,0.00466666666667
2010,8,7,12,2010.0,8.0,7.0,12.0,0.00571875
2010,8,7,13,2010.0,8.0,7.0,13.0,0.129791666667
2010,8,7,14,2010.0,8.0,7.0,14.0,0.333572916667
2010,8,7,15,2010.0,8.0,7.0,15.0,0.0661770833333
2010,8,7,16,2010.0,8.0,7.0,16.0,0.01275
2010,8,7,17,2010.0,8.0,7.0,17.0,0.448739583333
2010,8,7,18,2010.0,8.0,7.0,18.0,0.391427083333
2010,8,7,19,2010.0,8.0,7.0,19.0,0.161104166667
2010,8,7,20,2010.0,8.0,7.0,20.0,0.0558645833333
2010,8,7,21,2010.0,8.0,7.0,21.0,0.03784375
2010,8,7,22,2010.0,8.0,7.0,22.0,0.0054375
2010,8,7,23,2010.0,8.0,7.0,23.0,0.00233333333333
2010,8,8,0,2010.0,8.0,8.0,0.0,0.00210416666667
2010,8,8,1,2010.0,8.0,8.0,1.0,0.00040625
2010,8,8,2,2010.0,8.0,8.0,2.0,0.0
2010,8,8,3,2010.0,8.0,8.0,3.0,0.00021875
2010,8,8,4,2010.0,8.0,8.0,4.0,1.04166666667e-05
2010,8,8,5,2010.0,8.0,8.0,5.0,0.001125
2010,8,8,6,2010.0,8.0,8.0,6.0,0.00661458333333
2010,8,8,7,2010.0,8.0,8.0,7.0,0.0200416666667
2010,8,8,8,2010.0,8.0,8.0,8.0,0.00546875
2010,8,8,9,2010.0,8.0,8.0,9.0,0.00378125
2010,8,8,10,2010.0,8.0,8.0,10.0,0.00385416666667
2010,8,8,11,2010.0,8.0,8.0,11.0,0.00107291666667
2010,8,8,12,2010.0,8.0,8.0,12.0,0.0228854166667
2010,8,8,13,2010.0,8.0,8.0,13.0,0.040125
2010,8,8,14,2010.0,8.0,8.0,14.0,0.0117291666667
2010,8,8,15,2010.0,8.0,8.0,15.0,0.20315625
2010,8,8,16,2010.0,8.0,8.0,16.0,0.3139375
2010,8,8,17,2010.0,8.0,8.0,17.0,0.162395833333
2010,8,8,18,2010.0,8.0,8.0,18.0,0.037625
2010,8,8,19,2010.0,8.0,8.0,19.0,0.0565729166667
2010,8,8,20,2010.0,8.0,8.0,20.0,0.0172291666667
2010,8,8,21,2010.0,8.0,8.0,21.0,0.00166666666667
2010,8,8,22,2010.0,8.0,8.0,22.0,0.00223958333333
